# stan_version_major = 2
# stan_version_minor = 25
# stan_version_patch = 0
# model = model_model
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = data.json
# init = 2 (Default)
# random
#   seed = 293241992 (Default)
# output
#   file = o.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,sigma,y_log.1,y_log.2,y_log.3,y_log.4,y_log.5,y_log.6,y_log.7,y_log.8,y_log.9,y_log.10,y_log.11,f.1,f.2,f.3,f.4,f.5,f.6,f.7,f.8,f.9,f.10,f.11
# Adaptation terminated
# Step size = 0.794299
# Diagonal elements of inverse mass matrix:
# 0.0505556
6.8487,1,0.794299,1,1,0,-6.70078,0.328453,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,26.7299,35.896,5.73784,76.8006,25.9131,45.428,53.9003,28.1308,23.6169,4.37574,90.347
5.82024,0.918962,0.794299,2,3,0,-5.5801,0.407976,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,30.7435,7.17602,18.7048,19.4327,26.9606,5.58464,45.9151,456.858,9.89631,98.8131,20.9865
5.54371,0.980875,0.794299,1,1,0,-5.49867,0.427102,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,16.0113,89.9774,25.6503,41.4513,92.2248,142.527,153.456,23.0577,4.39172,12.373,37.8954
7.09581,0.899913,0.794299,1,3,0,-4.78482,0.302186,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,26.1702,36.1983,21.1997,28.0256,179.918,32.5224,8.87548,24.0735,20.1229,129.63,5.68848
7.21353,0.987755,0.794299,3,7,0,-6.89962,0.284136,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,34.6771,20.8391,21.339,37.5709,11.2889,66.5348,38.2075,10.2437,56.0305,40.721,11.8562
7.2692,0.995828,0.794299,2,3,0,-7.15864,0.266844,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,39.0556,26.8574,20.615,12.031,15.2721,30.1762,62.0668,47.4085,3.83769,6.96982,19.5102
6.85162,0.965441,0.794299,2,7,0,-6.85131,0.328181,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,24.3672,45.7237,67.801,80.3831,12.5325,14.2992,76.5962,57.852,14.6156,30.7393,74.464
6.71012,0.874036,0.794299,1,3,0,-4.63486,0.209339,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,31.5962,20.9965,21.4613,25.3639,11.9268,50.8564,24.7717,31.2012,20.0776,25.5092,36.468
6.75076,1,0.794299,1,1,0,-6.62412,0.210961,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,25.2932,30.1498,65.7734,62.5372,30.9111,24.5724,33.1449,29.6911,53.3457,29.4778,17.4591
6.84592,1,0.794299,3,7,0,-6.71085,0.215122,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,31.5911,51.1847,24.0788,44.0363,20.6661,11.625,35.3098,16.4596,19.1526,26.7558,24.3752
6.99721,0.823533,0.794299,1,3,0,-5.28347,0.313646,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,32.5892,15.2953,29.0565,23.9009,28.4171,22.3594,57.7568,22.3966,244.707,46.5831,60.2872
7.26123,0.999022,0.794299,3,7,0,-7.0016,0.253619,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,33.1526,15.7415,15.4196,96.9814,17.2045,17.6441,27.4071,66.8652,10.5425,398.505,35.1459
7.27187,0.998109,0.794299,2,3,0,-7.24195,0.260975,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,34.6773,36.9545,25.3863,36.4198,28.3837,14.7966,223.694,29.6895,48.3514,21.2107,14.7508
7.26713,0.998686,0.794299,1,3,0,-7.2603,0.268307,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,22.5283,20.8976,42.4552,92.3301,31.6963,43.7216,33.1556,24.5507,35.1557,7.04376,83.9932
7.27065,0.999947,0.794299,3,7,0,-7.26639,0.265467,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,24.9372,20.3689,32.9997,35.3996,18.8234,20.1126,35.5994,73.6486,12.0078,65.3894,2.84385
7.25652,0.996059,0.794299,1,3,0,-7.232,0.251974,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,30.2008,32.3405,59.1646,26.6318,41.7458,8.05913,15.878,8.38168,13.6425,95.9442,54.0961
7.22234,0.98018,0.794299,1,3,0,-7.08765,0.282315,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,37.4208,40.9322,52.128,229.051,16.0518,14.0297,20.9876,35.2456,35.0601,102.71,15.2909
5.60759,0.911073,0.794299,2,3,0,-5.58818,0.181407,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,33.7361,23.517,17.7357,17.6946,37.3202,29.5342,24.689,7.76154,12.654,28.4444,64.1233
6.55643,1,0.794299,1,1,0,-5.83049,0.203843,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,31.4238,18.9258,27.268,42.5473,35.5831,15.429,31.0304,31.308,15.8888,24.1963,16.9425
6.70369,0.791563,0.794299,2,3,0,-4.88129,0.20909,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,33.3818,19.0627,53.3879,19.4336,95.1746,52.6088,30.049,33.8795,33.5734,25.9576,84.1797
6.36252,0.919297,0.794299,1,1,0,-6.30822,0.197979,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,28.8715,38.0447,46.2164,38.6281,62.1324,19.9063,19.4786,24.9872,17.5945,6.72181,31.9404
6.96414,0.857367,0.794299,3,7,0,-5.35912,0.221248,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,29.0413,23.5101,23.6441,23.0806,25.0208,37.9553,31.1315,26.5238,40.0419,19.0459,17.3104
7.05261,1,0.794299,1,1,0,-6.96212,0.226905,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,25.398,23.6389,23.4342,55.1468,7.21752,21.4103,42.0079,50.9026,52.7171,30.3885,20.0573
7.12261,0.898494,0.794299,1,3,0,-6.22251,0.298677,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,28.0754,24.2645,29.2347,15.1917,48.2018,38.6692,43.0361,9.25055,8.23321,74.6261,67.0995
7.17562,0.988705,0.794299,3,7,0,-6.95104,0.237882,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,37.8004,30.0415,16.0011,33.313,52.4558,18.843,33.6696,40.2244,66.4021,62.9192,80.8199
7.09855,0.985631,0.794299,1,1,0,-7.09599,0.230419,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,33.431,21.1038,29.2723,23.7921,21.576,28.185,12.623,47.7418,28.4356,17.372,17.0592
7.26481,0.981751,0.794299,1,3,0,-6.91745,0.269621,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,31.6935,26.9852,36.2887,31.237,13.7733,20.7441,26.8645,26.3234,89.4851,12.0864,17.9534
7.12096,0.966152,0.794299,2,3,0,-6.87929,0.23234,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,27.7581,18.3078,55.166,37.1587,22.038,8.61292,21.9303,15.5003,45.776,24.2507,9.97252
7.24764,0.974794,0.794299,1,3,0,-6.85895,0.276053,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,35.0812,36.2965,40.5337,47.1487,46.635,23.9346,26.0977,29.4495,41.302,32.0656,120.25
7.07394,0.957968,0.794299,1,3,0,-6.76143,0.228474,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,21.9606,61.3001,20.164,13.8564,44.1095,45.7766,16.0186,47.9871,16.4212,7.90466,43.6509
7.27181,1,0.794299,2,3,0,-7.10092,0.260813,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,32.7888,23.0323,30.4101,36.3376,55.4843,27.9706,33.3939,18.3111,16.2246,26.9847,32.9397
6.95463,0.925468,0.794299,1,3,0,-6.60597,0.318119,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,39.174,43.3234,38.1981,52.9955,25.3549,6.32557,24.2045,66.293,13.0937,14.9725,51.7345
7.09754,0.928522,0.794299,1,3,0,-5.88517,0.230335,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,34.4597,20.8013,24.114,9.12915,55.6782,30.6217,44.8655,18.193,92.0282,47.9823,133.198
7.1399,0.984988,0.794299,2,3,0,-6.92362,0.234101,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,22.9368,29.766,25.0922,7.76037,10.3767,14.4591,49.1561,7.8152,53.5507,41.2955,39.708
6.85739,0.946867,0.794299,2,3,0,-6.58864,0.215664,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,30.1591,28.3376,21.1879,18.4443,110.173,24.8194,19.4708,31.3683,19.137,50.243,88.4701
6.91115,1,0.794299,1,1,0,-6.81304,0.218343,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,25.7534,51.5259,29.3477,31.8193,44.2495,22.7551,20.0002,46.9974,104.84,32.0759,50.756
6.88293,0.993873,0.794299,1,1,0,-6.82062,0.216906,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,22.612,49.1126,31.418,19.3023,20.3874,23.2269,22.2144,24.414,31.784,26.0469,86.9975
6.73321,0.96764,0.794299,3,7,0,-6.50485,0.338828,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,24.0178,58.322,22.5506,31.2089,21.9213,52.4265,115.453,83.5857,32.5743,64.628,7.26499
7.235,0.977433,0.794299,1,3,0,-6.53708,0.279427,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,27.1338,24.5285,20.6349,89.3278,20.097,22.939,52.4964,35.9651,593.308,7.7299,107.445
6.56688,0.894154,0.794299,1,3,0,-6.14932,0.352717,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,34.1287,14.7487,53.3183,30.4374,14.8356,57.5078,10.1279,21.6284,30.4142,46.2462,31.0745
6.08178,0.902799,0.794299,2,3,0,-4.9127,0.389425,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,22.4935,44.1754,28.8364,30.5667,34.5234,6.98678,15.8431,109.709,48.5636,14.2087,18.4752
7.23672,0.961326,0.794299,1,3,0,-5.30226,0.279003,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,34.2338,14.1786,22.0933,95.9892,81.3888,32.5515,57.5025,28.3385,24.7569,17.513,44.853
7.14899,0.973093,0.794299,2,3,0,-6.95667,0.294973,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,22.2764,66.3413,52.907,10.5434,36.3336,29.8312,52.3335,21.2212,8.11431,48.2891,5.20571
7.03477,0.938559,0.794299,1,3,0,-6.31084,0.225662,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,24.5125,23.3708,25.5238,27.2971,22.8179,18.5393,53.0989,46.8948,19.2401,30.1815,31.029
7.12007,1,0.794299,2,7,0,-7.04933,0.29902,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,42.7503,8.92375,41.945,21.66,21.635,19.2165,37.4867,4.81618,22.9142,23.031,48.8737
7.07288,0.964098,0.794299,2,3,0,-6.64971,0.305028,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,17.3649,29.0325,12.709,23.6289,81.8146,47.1535,49.4081,13.8026,35.4982,156.844,79.5182
7.27038,0.996464,0.794299,3,7,0,-7.03122,0.258759,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,22.1651,26.557,16.6642,16.4303,69.0649,33.2085,29.8494,47.4748,47.3539,25.6212,11.0872
7.24264,0.991572,0.794299,1,3,0,-7.19782,0.277466,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,39.037,23.4935,10.1568,88.3693,23.0599,20.3875,16.7241,21.9831,24.7291,60.6524,3.67886
7.22562,0.984102,0.794299,1,3,0,-7.06069,0.24492,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,30.0077,26.1994,44.0407,23.1463,37.0035,25.3044,36.941,17.2196,70.5918,13.1321,64.2144
6.465,0.747978,0.794299,1,3,0,-4.92254,0.360799,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,10.8243,18.4604,10.6539,63.5144,27.2693,21.6831,101.872,242.028,176.383,48.6984,59.0698
6.47987,1,0.794299,1,1,0,-6.38843,0.359635,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,22.1599,60.2916,47.8496,23.7325,18.8406,26.7692,13.8869,67.9129,51.7662,15.0978,17.8215
4.97491,0.916159,0.794299,2,3,0,-4.85037,0.46563,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,38.1002,25.6086,32.202,38.5226,16.4001,42.1108,50.5176,218.425,2.07592,30.541,45.0043
5.10831,1,0.794299,1,1,0,-4.85335,0.456651,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,22.9502,18.9038,90.7154,43.9237,82.853,93.0018,39.5323,50.4769,41.739,47.4479,15.046
4.48413,0.987764,0.794299,2,3,0,-4.46941,0.49857,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,49.4907,13.0884,22.3449,26.0678,129.998,50.5744,43.6431,82.4761,10.9464,36.8912,60.6154
4.64128,1,0.794299,2,3,0,-4.34535,0.488027,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,47.7101,20.1514,98.4368,6.15481,125.674,11.4621,110.258,67.9827,14.1892,5.63248,7.9133
5.0412,1,0.794299,1,1,0,-4.60987,0.461171,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,31.4942,16.7994,71.8887,12.1123,17.0643,30.4182,1.38235,133.943,0.911567,12.8444,38.2792
6.75311,1,0.794299,2,3,0,-5.14415,0.337092,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,28.4788,66.3413,25.0978,67.5836,221.388,30.4364,41.3013,80.6502,51.2444,5.44969,110.207
6.61632,0.992762,0.794299,3,7,0,-6.5984,0.348691,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,37.5582,20.8545,13.5003,111.492,22.8821,26.0773,20.8225,42.016,38.4557,67.6955,16.1491
6.74208,1,0.794299,1,1,0,-6.60709,0.338057,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,21.7462,35.1478,28.587,12.7025,28.9093,81.9063,11.8642,19.7728,84.3386,6.64189,6.44751
7.062,0.971909,0.794299,3,7,0,-6.19069,0.306333,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,34.4559,25.3071,16.2513,30.1216,38.148,10.9189,24.2414,39.7664,33.924,28.3658,363.712
6.52938,0.949365,0.794299,3,7,0,-6.23509,0.202962,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,29.8782,35.5441,26.6054,31.6533,30.2683,32.2738,26.9082,38.6108,32.0282,33.1632,11.4751
7.26569,1,0.794299,3,7,0,-6.65447,0.269153,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,19.723,27.0963,24.7581,27.0089,22.3405,5.70542,23.7876,20.7657,11.5192,13.5277,111.047
7.08647,0.963329,0.794299,1,3,0,-6.8852,0.229444,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,40.9313,26.16,21.6812,38.4182,40.6229,22.2642,68.2706,11.8302,56.2345,9.62746,50.6642
7.05745,0.98586,0.794299,2,7,0,-6.90452,0.306871,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,32.0935,38.6795,16.1308,14.3944,9.5243,32.8676,23.992,54.6975,38.9955,18.5864,30.9441
5.58678,0.885175,0.794299,2,3,0,-5.57735,0.424146,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,27.162,50.459,13.9837,10.8421,13.2754,46.9355,66.7427,34.9655,76.5337,4.78323,147.121
7.19009,0.953441,0.794299,1,3,0,-4.52801,0.288475,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,30.2485,23.7991,30.6751,29.6147,15.9651,6.13642,31.7591,24.6387,45.7514,11.9444,11.5822
7.27182,0.996016,0.794299,1,3,0,-7.13992,0.263614,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,31.1381,30.441,16.4843,81.1394,47.7892,17.5731,27.901,9.34948,9.19715,14.6746,30.9644
7.14112,0.930404,0.794299,2,3,0,-6.47477,0.23422,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,31.8974,19.5383,31.4205,25.5907,28.761,21.9345,46.2274,45.1481,19.6958,8.59777,40.8536
7.26812,0.978201,0.794299,2,3,0,-6.91923,0.267656,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,22.1232,30.7736,27.7345,68.266,23.777,33.9901,13.8943,84.3421,23.8843,141.156,22.1866
6.83788,0.951809,0.794299,3,7,0,-6.68984,0.329459,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,33.655,31.8685,21.5962,19.4671,59.7203,17.7136,54.0863,38.484,38.1835,116.051,43.0506
6.82412,0.884478,0.794299,1,3,0,-4.84261,0.214119,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,36.245,25.4967,38.0464,8.76861,15.6614,18.3192,35.3699,21.7546,22.2856,80.5649,19.2996
6.41391,0.969015,0.794299,2,3,0,-6.39054,0.199439,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,33.2036,19.9839,19.7073,19.0502,23.3485,51.0766,48.3198,18.66,39.1325,47.1207,34.4899
6.61973,1,0.794299,1,1,0,-6.37166,0.205997,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,30.5275,31.7609,22.4224,70.9771,39.8285,45.6757,21.6056,22.4565,16.1942,51.8871,17.4545
6.54994,0.640226,0.794299,1,3,0,-3.06866,0.354079,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,23.2992,67.6321,20.4738,108.521,25.0184,42.1241,103.97,19.5662,18.3439,33.427,10.3344
7.26937,0.95175,0.794299,1,3,0,-5.74428,0.257861,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,29.921,28.0084,55.4181,40.9473,77.2331,18.9058,38.547,32.2659,169.575,23.1463,35.1474
7.05326,0.902479,0.794299,3,7,0,-6.2503,0.307363,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,32.616,34.5467,14.1305,22.4956,29.9631,20.403,15.9088,91.4903,21.92,53.4371,101.359
7.27125,0.988438,0.794299,1,3,0,-6.90758,0.264685,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,23.1758,24.9574,36.0265,22.6243,44.228,25.4943,40.8896,97.9738,88.028,251.533,23.4815
6.94233,0.931143,0.794299,1,3,0,-6.64599,0.319372,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,21.681,19.4591,34.7782,16.0266,10.415,24.2017,121.588,38.3647,22.6614,36.581,47.2681
6.67566,0.928211,0.794299,2,3,0,-5.9256,0.343751,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,28.7452,13.3369,46.3175,11.593,18.0733,39.5382,71.1389,28.9571,14.1591,33.6702,123.366
7.03147,0.969994,0.794299,3,7,0,-6.07868,0.309868,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,24.7488,25.3876,14.3836,17.8296,55.4997,19.9039,32.613,53.1473,23.1614,117.801,25.0383
4.66764,0.706041,0.794299,1,3,0,-2.90849,0.486258,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,20.3237,15.2775,13.5251,6.94281,76.2055,12.6214,41.9162,130.767,138.283,45.631,7.80522
5.92543,0.997045,0.794299,2,3,0,-4.46405,0.400581,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,21.4983,20.5976,34.8222,19.5827,15.5119,51.7244,16.8654,147.041,55.0831,45.8317,70.2533
6.03261,1,0.794299,1,1,0,-5.85404,0.392958,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,20.1882,26.159,53.8167,69.0815,35.0932,13.2872,92.5981,71.751,225.027,44.7686,46.5124
7.06262,1,0.794299,2,3,0,-6.11135,0.30626,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,28.5909,45.4553,41.5669,54.1612,16.8469,85.8662,25.994,18.4792,56.8011,21.0339,167.337
7.11509,1,0.794299,2,3,0,-7.06287,0.299685,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,35.9057,34.1925,10.5238,25.0899,34.5564,38.997,14.9857,15.609,19.1567,17.6717,86.1049
7.13339,1,0.794299,1,1,0,-7.10527,0.297198,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,29.7253,26.7728,37.6999,36.4152,76.8668,24.8267,41.1803,14.892,9.49138,19.0228,11.27
6.53401,0.951545,0.794299,2,3,0,-6.49684,0.355354,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,55.3219,17.967,21.7604,18.5867,71.522,22.7361,11.3864,25.0149,51.2076,79.2373,83.3275
6.49171,0.996287,0.794299,1,1,0,-6.42888,0.358705,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,19.537,36.6009,37.1812,11.0523,15.6281,20.2772,3.82759,18.296,10.9638,11.4462,5.5941
5.73231,0.954493,0.794299,2,3,0,-5.49803,0.4141,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,24.7007,17.0998,31.8406,36.0287,31.8585,14.3223,3.628,106.949,86.2837,13.2896,108.782
7.08313,1,0.794299,2,3,0,-5.86367,0.303774,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,16.5746,39.4988,39.9517,47.9605,9.63686,35.1121,5.38497,106.711,35.3373,37.4295,13.5379
7.15426,0.981295,0.794299,3,7,0,-6.78268,0.294196,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,29.4187,17.096,14.2589,45.492,24.0425,20.6217,231.671,9.21723,3.03744,42.9871,35.5355
7.17413,0.996913,0.794299,2,3,0,-7.08838,0.29113,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,21.6679,36.068,103.627,14.2356,25.9906,127.188,16.6486,97.3121,11.9476,13.6894,10.3884
7.26638,0.998874,0.794299,3,7,0,-7.16248,0.255938,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,35.9504,40.536,9.4901,16.4264,12.8237,16.3579,9.35561,11.2129,77.7608,37.3284,61.3628
7.27003,0.999892,0.794299,3,7,0,-7.26485,0.258419,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,16.5143,32.1635,13.2923,40.0245,24.9694,46.7041,17.5794,20.903,26.9643,35.1242,53.6216
7.22897,0.980185,0.794299,3,7,0,-7.07908,0.245523,3.09104,3.21888,3.21888,2.77259,3.04452,3.55535,3.29584,3.29584,3.21888,3.3322,3.3673,30.6883,30.4091,15.9259,55.5505,23.9786,48.4804,14.2646,9.38556,38.8951,34.3374,18.4376
